jis_mesh,unified_genre,restaurant_count,lat,lng,google_avg_rating,google_total_reviews,google_match_count,mesh_code,population,pop_working,pop_adult,pop_elderly,households,single_households,young_single,genre_diversity,genre_hhi,other_genre_count,commercial_density_rank,genre_share,neighbor_avg_restaurants,neighbor_avg_population,working_ratio,elderly_ratio,single_ratio,young_single_ratio,saturation_index,genre_saturation,nearest_station_distance,nearest_station_name,nearest_station_passengers,station_accessibility,land_price,reviews_per_shop,google_place_count,google_density,demand_score,competitor_density,opportunity_score,reason,predicted_log_count,actual_log_count,market_gap,predicted_count,gap_count,gap_std,gap_ci_lower,gap_ci_upper,gap_reliability
5030330123,washoku,1,33.586982876,130.3942257049,3.9,187.0,1,5030330123,876.0,500.0,645.0,164.0,621.0,465.0,92.0,8,0.3238636363636363,87,0.9851371951219512,0.0113636363636363,46.875,1069.625,0.5701254275940707,0.1870011402508551,0.747588424437299,0.1479099678456591,573.8786279683377,6.596306068601582,0.3816872335254391,赤坂,59699.0,123937.2685114918,2530000.0,187.0,2,13.192612137203165,0.25290360046457605,6.596306068601582,1.0,和食の競合がほぼなし（1店舗）。商圏人口876人。飽和度が高い。赤坂駅から382m（徒歩圏）,1.8568848020275392,0.6931471805599453,1.163737621467594,5.4037566967651784,4.4037566967651784,0.1566431651353478,0.8567170178023125,1.4707582251328757,high
5030330114,chinese,1,33.5865989975,130.3924442098,4.5,39.0,1,5030330114,1813.0,1126.0,1330.0,232.0,1359.0,1055.0,160.0,8,0.330789686668979,92,0.9908536585365854,0.010752688172043,39.375,1097.75,0.6207276736493936,0.1278941565600882,0.7757352941176471,0.1176470588235294,375.0509580105993,4.076640847941296,0.3108100070677088,赤坂,59699.0,145320.2185266157,1700000.0,39.0,15,61.149612719119446,0.5249709639953543,4.076640847941296,0.9736693743307246,"中華の競合がほぼなし（1店舗）。商圏人口1,813人。飽和度が高い。赤坂駅から311m（徒歩圏）",1.3235975576666428,0.6931471805599453,0.6304503771066975,2.756912805079919,1.756912805079919,0.11260914631043922,0.4097364503382366,0.8511643038751584,high
5030330123,ramen,1,33.5856402984,130.3966649648,4.1,583.0,1,5030330123,876.0,500.0,645.0,164.0,621.0,465.0,92.0,8,0.3238636363636363,87,0.9851371951219512,0.0113636363636363,46.875,1069.625,0.5701254275940707,0.1870011402508551,0.747588424437299,0.1479099678456591,573.8786279683377,6.596306068601582,0.4638361113349444,西鉄福岡（天神）,98680.0,175015.39546015274,2530000.0,583.0,2,13.192612137203165,0.25290360046457605,6.596306068601582,0.947756815151531,ラーメンの競合がほぼなし（1店舗）。商圏人口876人。飽和度が高い。西鉄福岡（天神）駅から464m（徒歩圏）,1.4815951708853141,0.6931471805599453,0.7884479903253688,3.3999587720219884,2.3999587720219884,0.12556234518695972,0.5423457937589278,1.0345501868918099,high
5030331221,cafe,2,33.59350446585,130.4076755616,4.15,578.0,2,5030331221,74.0,27.0,59.0,32.0,50.0,34.0,4.0,8,0.2694784580498865,103,0.9965701219512196,0.019047619047619,44.625,565.5357142857142,0.36,0.4266666666666667,0.6666666666666666,0.0784313725490196,1442.577030812325,28.011204481792717,0.1808812251976002,中洲川端,24796.0,88279.30732129207,0.0,289.0,14,196.078431372549,0.02003484320557491,28.011204481792713,0.924627628763331,カフェの競合が少ない（2店舗）。商圏人口74人。飽和度が高い。中洲川端駅から181m（駅近）,1.6184820752180185,1.0986122886681098,0.5198697865499087,4.045425924004091,2.045425924004091,0.07031620218644928,0.3820500302644681,0.6576895428353493,high
5030330234,cafe,2,33.59097762345,130.4050907249,4.6,518.0,2,5030330234,1043.2857142857142,685.6428571428571,772.7142857142857,112.14285714285714,847.9285714285714,722.0714285714286,180.28571428571428,7,0.2500797109150813,95,0.991996951219512,0.0206185567010309,45.875,458.5357142857143,0.6565663474692203,0.1073871409028727,0.8505679427850231,0.2123685317627261,564.3724009165747,11.881524229822626,0.4370066455807826,中洲川端,24796.0,46174.475128110695,2780000.0,259.0,10,59.407621149113126,0.3014766882362701,11.881524229822626,0.9101102694552009,"カフェの競合が少ない（2店舗）。商圏人口1,043人。飽和度が高い。中洲川端駅から437m（徒歩圏）",1.4004043839075748,1.0986122886681098,0.30179209523946504,3.056840156063976,1.0568401560639762,0.13385868801122214,0.039429066737469654,0.5641551237414604,high
5030331221,ramen,2,33.59320617325,130.4080190108,4.25,460.0,2,5030331221,74.0,27.0,59.0,32.0,50.0,34.0,4.0,8,0.2694784580498865,103,0.9965701219512196,0.019047619047619,44.625,565.5357142857142,0.36,0.4266666666666667,0.6666666666666666,0.0784313725490196,1442.577030812325,28.011204481792717,0.2267620743283112,中洲川端,24796.0,75883.95945573061,0.0,230.0,14,196.078431372549,0.02003484320557491,28.011204481792713,0.9017878120662077,ラーメンの競合が少ない（2店舗）。商圏人口74人。飽和度が高い。中洲川端駅から227m（駅近）,1.4397652705033872,1.0986122886681098,0.3411529818352774,3.219705211458791,1.2197052114587912,0.09628593684424039,0.15243254562056627,0.5298734180499886,high
5030331221,chinese,2,33.592408353150006,130.40828414725,4.15,717.0,2,5030331221,74.0,27.0,59.0,32.0,50.0,34.0,4.0,8,0.2694784580498865,103,0.9965701219512196,0.019047619047619,44.625,565.5357142857142,0.36,0.4266666666666667,0.6666666666666666,0.0784313725490196,1442.577030812325,28.011204481792717,0.3124360349609732,中洲川端,24796.0,60120.837895132805,0.0,358.5,14,196.078431372549,0.02003484320557491,28.011204481792713,0.8970510927605049,中華の競合が少ない（2店舗）。商圏人口74人。飽和度が高い。中洲川端駅から312m（徒歩圏）,1.5259914715164609,1.0986122886681098,0.4273791828483511,3.599701782565611,1.599701782565611,0.04511801211495626,0.3389478791030368,0.5158104865936654,high
5030330234,chinese,2,33.59106817735,130.4055544305,4.5,128.0,2,5030330234,1043.2857142857142,685.6428571428571,772.7142857142857,112.14285714285714,847.9285714285714,722.0714285714286,180.28571428571428,7,0.2500797109150813,95,0.991996951219512,0.0206185567010309,45.875,458.5357142857143,0.6565663474692203,0.1073871409028727,0.8505679427850231,0.2123685317627261,564.3724009165747,11.881524229822626,0.4170315569637579,中洲川端,24796.0,47958.38796690337,2780000.0,64.0,10,59.407621149113126,0.3014766882362701,11.881524229822626,0.8815151568400077,"中華の競合が少ない（2店舗）。商圏人口1,043人。飽和度が高い。中洲川端駅から417m（徒歩圏）",1.1463929639921528,1.0986122886681098,0.047780675324043065,2.1468217146287474,0.14682171462874738,0.08771473892630145,-0.12414021297150779,0.21970156361959392,medium
5030331121,washoku,1,33.5919823182,130.3950521617,3.5,89.0,1,5030331121,1377.0,702.0,752.0,83.0,1130.0,979.0,178.0,7,0.3214285714285714,55,0.959984756097561,0.0178571428571428,18.125,708.0208333333334,0.5094339622641509,0.0602322206095791,0.865605658709107,0.1573828470380194,272.6822012890431,4.95785820525533,0.3779110604866894,天神,98950.0,207046.8925729245,0.0,89.0,21,104.11502231036192,0.3983739837398374,4.95785820525533,0.8706190187410211,"和食の競合がほぼなし（1店舗）。商圏人口1,377人。飽和度が高い。天神駅から378m（徒歩圏）",1.384240256896169,0.6931471805599453,0.6910930763362236,2.991792016018421,1.991792016018421,0.11415239530132595,0.4673543815456248,0.9148317711268225,high
5030331212,yakiniku,1,33.5933323446,130.4046293141,4.2,12365.0,1,5030331212,232.0,146.0,149.0,5.0,219.0,204.0,44.0,7,0.2859341335795629,56,0.9626524390243902,0.0175438596491228,39.25,406.69642857142856,0.6266094420600858,0.0214592274678111,0.9272727272727272,0.2,642.2018348623853,11.46788990825688,0.2286083875233882,中洲川端,24796.0,75457.59920152734,1700000.0,12365.0,9,103.21100917431193,0.06591173054587689,11.46788990825688,0.8697398498773427,焼肉の競合がほぼなし（1店舗）。商圏人口232人。飽和度が高い。中洲川端駅から229m（駅近）,1.939796917688993,0.6931471805599453,1.2466497371290477,5.957337914896603,4.957337914896603,0.2280560762321248,0.7996598277140832,1.6936396465440122,high
