station_name,lat,lng,line,prefecture
丸の内,35.173458,136.896944,名古屋市鶴舞線,愛知県
大須観音,35.160729,136.898158,名古屋市鶴舞線,愛知県
鶴舞,35.15596,136.916749,名古屋市鶴舞線,愛知県
荒畑,35.149654,136.92593,名古屋市鶴舞線,愛知県
川名,35.148703,136.948717,名古屋市鶴舞線,愛知県
いりなか,35.143234,136.955375,名古屋市鶴舞線,愛知県
塩釜口,35.132433,136.977529,名古屋市鶴舞線,愛知県
植田,35.128649,136.987882,名古屋市鶴舞線,愛知県
原,35.126118,136.996714,名古屋市鶴舞線,愛知県
平針,35.122766,137.006904,名古屋市鶴舞線,愛知県
六名,34.941132,137.152004,愛知環状鉄道線,愛知県
中岡崎,34.956231,137.152723,愛知環状鉄道線,愛知県
北岡崎,34.972301,137.157736,愛知環状鉄道線,愛知県
大門,34.982411,137.154883,愛知環状鉄道線,愛知県
北野桝塚,34.996289,137.139457,愛知環状鉄道線,愛知県
三河上郷,35.012384,137.132756,愛知環状鉄道線,愛知県
永覚,35.027361,137.138983,愛知環状鉄道線,愛知県
末野原,35.03949,137.146866,愛知環状鉄道線,愛知県
三河豊田,35.0554,137.150934,愛知環状鉄道線,愛知県
新上挙母,35.071732,137.151206,愛知環状鉄道線,愛知県
新豊田,35.088041,137.153524,愛知環状鉄道線,愛知県
愛環梅坪,35.105056,137.160781,愛知環状鉄道線,愛知県
四郷,35.12211,137.162635,愛知環状鉄道線,愛知県
貝津,35.133089,137.148091,愛知環状鉄道線,愛知県
保見,35.136665,137.134363,愛知環状鉄道線,愛知県
篠原,35.155171,137.120592,愛知環状鉄道線,愛知県
八草,35.175404,137.106945,愛知環状鉄道線,愛知県
山口,35.197656,137.102089,愛知環状鉄道線,愛知県
瀬戸口,35.206679,137.081866,愛知環状鉄道線,愛知県
瀬戸市,35.225921,137.078452,愛知環状鉄道線,愛知県
中水野,35.250399,137.071947,愛知環状鉄道線,愛知県
尾張星の宮,35.212988,136.855011,JR東海交通事業城北線,愛知県
小田井,35.221043,136.880491,JR東海交通事業城北線,愛知県
比良,35.228549,136.90178,JR東海交通事業城北線,愛知県
味美,35.229504,136.932263,JR東海交通事業城北線,愛知県
勝川,35.227821,136.952734,JR東海交通事業城北線,愛知県
新横浜,35.506824,139.617348,東海道新幹線,神奈川県
新富士,35.142185,138.663637,東海道新幹線,静岡県
岐阜羽島,35.316023,136.68537,東海道新幹線,岐阜県
京都,34.985465,135.757748,東海道新幹線,京都府
新大阪,34.734136,135.501852,東海道新幹線,大阪府
駅前,34.763879,137.383132,豊橋鉄道東田本線,愛知県
駅前大通,34.763209,137.385707,豊橋鉄道東田本線,愛知県
新川,34.762857,137.389483,豊橋鉄道東田本線,愛知県
札木,34.765959,137.390299,豊橋鉄道東田本線,愛知県
市役所前,34.767369,137.392488,豊橋鉄道東田本線,愛知県
豊橋公園前,34.766841,137.395406,豊橋鉄道東田本線,愛知県
東八町,34.765924,137.400341,豊橋鉄道東田本線,愛知県
前畑,34.765818,137.404718,豊橋鉄道東田本線,愛知県
東田坂上,34.765783,137.408495,豊橋鉄道東田本線,愛知県
東田,34.76536,137.413151,豊橋鉄道東田本線,愛知県
競輪場前,34.765078,137.416778,豊橋鉄道東田本線,愛知県
井原,34.764232,137.421885,豊橋鉄道東田本線,愛知県
赤岩口,34.763403,137.429931,豊橋鉄道東田本線,愛知県
運動公園前,34.75845,137.422314,豊橋鉄道東田本線,愛知県
新豊橋,34.762272,137.383375,豊橋鉄道渥美線,愛知県
柳生橋,34.75479,137.38847,豊橋鉄道渥美線,愛知県
小池,34.748891,137.388076,豊橋鉄道渥美線,愛知県
愛知大学前,34.741682,137.385754,豊橋鉄道渥美線,愛知県
南栄,34.73592,137.385446,豊橋鉄道渥美線,愛知県
高師,34.727068,137.381674,豊橋鉄道渥美線,愛知県
芦原,34.718433,137.380122,豊橋鉄道渥美線,愛知県
植田,34.711085,137.373047,豊橋鉄道渥美線,愛知県
向ヶ丘,34.706351,137.367556,豊橋鉄道渥美線,愛知県
大清水,34.695966,137.358863,豊橋鉄道渥美線,愛知県
老津,34.692344,137.33536,豊橋鉄道渥美線,愛知県
杉山,34.680301,137.320759,豊橋鉄道渥美線,愛知県
やぐま台,34.673809,137.309427,豊橋鉄道渥美線,愛知県
豊島,34.667459,137.293737,豊橋鉄道渥美線,愛知県
神戸,34.668253,137.278044,豊橋鉄道渥美線,愛知県
三河田原,34.666875,137.269172,豊橋鉄道渥美線,愛知県
近鉄名古屋,35.169191,136.883855,近鉄名古屋線,愛知県
米野,35.161354,136.879793,近鉄名古屋線,愛知県
黄金,35.156185,136.870621,近鉄名古屋線,愛知県
烏森,35.152935,136.863895,近鉄名古屋線,愛知県
近鉄八田,35.149587,136.854458,近鉄名古屋線,愛知県
伏屋,35.140183,136.827841,近鉄名古屋線,愛知県
戸田,35.132731,136.807624,近鉄名古屋線,愛知県
近鉄蟹江,35.129739,136.794139,近鉄名古屋線,愛知県
富吉,35.123634,136.769298,近鉄名古屋線,愛知県
佐古木,35.119574,136.752583,近鉄名古屋線,愛知県
近鉄弥富,35.113634,136.727638,近鉄名古屋線,愛知県
近鉄長島,35.097721,136.696162,近鉄名古屋線,三重県
桑名,35.06744,136.683435,近鉄名古屋線,三重県
益生,35.057772,136.67854,近鉄名古屋線,三重県
伊勢朝日,35.038246,136.668821,近鉄名古屋線,三重県
川越富洲原,35.016267,136.659736,近鉄名古屋線,三重県
近鉄富田,35.006491,136.64934,近鉄名古屋線,三重県
霞ヶ浦,34.993392,136.636872,近鉄名古屋線,三重県
阿倉川,34.985207,136.629417,近鉄名古屋線,三重県
川原町,34.977283,136.623201,近鉄名古屋線,三重県
近鉄四日市,34.966495,136.618352,近鉄名古屋線,三重県
新正,34.955816,136.61873,近鉄名古屋線,三重県
海山道,34.943304,136.622956,近鉄名古屋線,三重県
塩浜,34.933008,136.622242,近鉄名古屋線,三重県
北楠,34.916197,136.624797,近鉄名古屋線,三重県
楠,34.90489,136.631208,近鉄名古屋線,三重県
長太ノ浦,34.89158,136.6264,近鉄名古屋線,三重県
箕田,34.879439,136.622025,近鉄名古屋線,三重県
伊勢若松,34.869431,136.616765,近鉄名古屋線,三重県
千代崎,34.854793,136.608332,近鉄名古屋線,三重県
白子,34.833754,136.589584,近鉄名古屋線,三重県
鼓ヶ浦,34.826219,136.581299,近鉄名古屋線,三重県
磯山,34.812609,136.568881,近鉄名古屋線,三重県
千里,34.798491,136.556216,近鉄名古屋線,三重県
豊津上野,34.785156,136.543173,近鉄名古屋線,三重県
白塚,34.77066,136.53254,近鉄名古屋線,三重県
高田本山,34.755082,136.516431,近鉄名古屋線,三重県
江戸橋,34.744425,136.514034,近鉄名古屋線,三重県
津,34.734418,136.510581,近鉄名古屋線,三重県
津新町,34.715632,136.50006,近鉄名古屋線,三重県
南が丘,34.692183,136.49662,近鉄名古屋線,三重県
久居,34.675543,136.477806,近鉄名古屋線,三重県
桃園,34.663372,136.47749,近鉄名古屋線,三重県
伊勢中川,34.635028,136.477894,近鉄名古屋線,三重県
